servicio,cod_empresa,empresa,centro_poblado,numero_pqrs,latitude,longitude
ENERGIA,99912,EMPRESA DE OBRAS SANITARIAS DE MANIZALES,CARURU,1,1.014600462,-71.297793263
ENERGIA,99912,EMPRESA DE OBRAS SANITARIAS DE MANIZALES,SANTIAGO DE CALI,1,3.4144187719,-76.5215601611
ENERGIA,99912,EMPRESA DE OBRAS SANITARIAS DE MANIZALES,PUERTO COLOMBIA,1,2.72646647625,-67.5667868341
